DATE_DIM,DAY_OF_WEEK,AGE,GENDER,TENURE_IN_DAYS,RESIDENTIAL_STATE,TOTAL_TURNOVER
1/14/2021,5,28,0,1670,0,74.5
1/14/2021,5,81,1,7374,0,20
1/14/2021,5,69,0,2392,0,10
1/14/2021,5,69,0,4147,0,2.5
1/14/2021,5,49,0,1483,0,7
1/14/2021,5,24,0,437,0,3
1/14/2021,5,53,1,3578,0,14
1/14/2021,5,37,0,3394,0,788
1/14/2021,5,60,0,12007,0,653
1/14/2021,5,67,0,1279,0,26
1/14/2021,5,60,0,3244,0,100
1/14/2021,5,28,0,3267,0,130
1/14/2021,5,45,0,7413,0,227
1/14/2021,5,64,0,2,0,1352
1/14/2021,5,70,0,6651,0,496
1/14/2021,5,48,0,1111,0,287
1/14/2021,5,36,0,299,0,35
1/14/2021,5,41,0,0,1,464
1/14/2021,5,62,0,4897,0,44
1/14/2021,5,48,0,61,0,358.85
1/14/2021,5,75,0,5241,0,20
1/14/2021,5,63,0,593,0,27
1/14/2021,5,67,1,89,0,5
1/14/2021,5,69,0,857,0,178.5
1/14/2021,5,65,0,846,0,30
1/14/2021,5,45,0,1363,0,10
1/14/2021,5,23,0,73,1,40
1/14/2021,5,76,0,7590,0,5
1/14/2021,5,39,0,4681,0,50
1/14/2021,5,63,0,13832,0,65
1/14/2021,5,48,0,1403,0,8
1/14/2021,5,35,0,1109,0,49
1/14/2021,5,28,0,845,0,370
1/14/2021,5,29,0,2262,0,26
1/14/2021,5,34,1,3318,0,34
1/14/2021,5,71,0,11381,0,50.65
1/14/2021,5,53,1,6772,0,30
1/14/2021,5,51,0,1149,0,176.5
1/14/2021,5,36,0,72,0,48.5
1/14/2021,5,32,0,2114,0,70
1/14/2021,5,54,0,3660,0,15
1/14/2021,5,54,0,6398,0,16
1/14/2021,5,64,0,6271,0,147.1
1/14/2021,5,64,0,4514,0,30
1/14/2021,5,82,0,7370,0,9
1/14/2021,5,67,0,2366,0,35
1/14/2021,5,66,0,728,0,20
1/14/2021,5,74,0,3373,0,22
1/14/2021,5,65,1,7441,0,337
1/14/2021,5,58,0,1164,0,185
1/14/2021,5,58,0,573,0,2
1/14/2021,5,72,0,6603,0,139
1/14/2021,5,29,0,700,0,23
1/14/2021,5,26,0,291,1,972
1/14/2021,5,42,0,1774,0,18
1/14/2021,5,50,0,523,0,484
1/14/2021,5,67,0,3396,0,817
1/14/2021,5,62,0,3009,0,157.67
1/14/2021,5,51,0,1536,0,15
1/14/2021,5,66,0,775,0,14
1/14/2021,5,68,0,244,0,62
1/14/2021,5,26,0,1486,1,0
1/14/2021,5,36,0,168,0,10
1/14/2021,5,71,0,10387,0,75
1/14/2021,5,27,0,312,0,375
1/14/2021,5,33,0,1435,0,59
1/14/2021,5,66,0,1103,1,10
1/14/2021,5,54,0,453,1,319
1/14/2021,5,68,0,3381,0,418.5
1/14/2021,5,70,0,11271,0,200
1/14/2021,5,60,0,1909,0,362.5
1/14/2021,5,78,0,7526,0,25
1/14/2021,5,63,1,8098,0,10
1/14/2021,5,61,0,6006,0,366
1/14/2021,5,56,0,3730,0,120.5
1/14/2021,5,33,0,271,0,5
1/14/2021,5,38,0,4362,0,69.5
1/14/2021,5,28,0,801,0,15
1/14/2021,5,43,0,802,0,47
1/14/2021,5,53,0,1900,0,10
1/14/2021,5,69,0,281,0,10
1/14/2021,5,64,0,7250,0,443.5
1/14/2021,5,41,0,772,1,40
1/14/2021,5,73,0,937,0,473
1/14/2021,5,40,0,2344,0,45
1/14/2021,5,28,0,2835,0,653
1/14/2021,5,72,0,294,0,56
1/14/2021,5,32,0,78,0,85
1/14/2021,5,36,0,622,0,636
1/14/2021,5,44,0,929,0,32
1/14/2021,5,34,0,92,1,50
1/14/2021,5,28,0,353,0,138
1/14/2021,5,69,0,9023,0,100
1/14/2021,5,74,0,283,0,70
1/14/2021,5,43,0,3589,0,30
1/14/2021,5,39,0,3213,0,504
1/14/2021,5,70,0,8077,0,6
1/14/2021,5,60,1,2498,0,1
1/14/2021,5,78,0,7883,0,1
1/14/2021,5,62,0,1806,0,12
1/14/2021,5,56,0,3295,0,57
1/14/2021,5,55,0,40,0,3.5
1/14/2021,5,68,0,1846,0,10
1/14/2021,5,71,0,8113,0,50
1/14/2021,5,47,0,1769,0,7
1/14/2021,5,45,0,8099,0,60
1/14/2021,5,50,0,5945,0,10
1/14/2021,5,54,0,342,0,34
1/14/2021,5,67,0,1413,1,55
1/14/2021,5,72,0,1971,0,77.75
1/14/2021,5,60,0,4131,0,50
1/14/2021,5,41,0,3923,0,7.5
1/14/2021,5,43,0,1594,0,61.5
1/14/2021,5,40,0,1681,0,1.5
1/14/2021,5,44,0,1534,0,92.5
1/14/2021,5,29,0,527,0,79
1/14/2021,5,62,0,7321,0,95
1/14/2021,5,64,0,7701,0,2
1/14/2021,5,27,0,510,0,82
1/14/2021,5,50,0,1976,0,168.5
1/14/2021,5,70,0,2644,1,17
1/14/2021,5,55,0,2250,0,10
1/14/2021,5,62,0,7722,0,256
1/14/2021,5,53,0,5564,0,80
1/14/2021,5,84,0,615,0,393
1/14/2021,5,61,0,909,0,65
1/14/2021,5,34,0,87,0,451
1/14/2021,5,33,0,900,1,204
1/14/2021,5,78,0,12313,0,100
1/14/2021,5,56,0,9828,0,418.5
1/14/2021,5,59,0,300,0,425
1/14/2021,5,62,0,8165,0,20
1/14/2021,5,53,0,740,0,115
1/14/2021,5,64,0,4430,0,20
1/14/2021,5,60,0,3958,0,30
1/14/2021,5,42,0,692,0,5
1/14/2021,5,71,0,14370,0,408
1/14/2021,5,55,0,2492,0,50
1/14/2021,5,35,0,896,0,67
1/14/2021,5,46,0,32,0,130
1/14/2021,5,55,0,2129,1,69.5
1/14/2021,5,31,0,3854,0,100
1/14/2021,5,36,1,1553,0,79.5
1/14/2021,5,29,0,2472,0,100
1/14/2021,5,78,0,15157,0,22
1/14/2021,5,55,0,2403,0,10
1/14/2021,5,38,0,76,1,50
1/14/2021,5,62,0,1765,0,268
1/14/2021,5,62,0,1830,0,4.5
1/14/2021,5,56,0,3084,0,323.5
1/14/2021,5,46,1,2393,0,35.5
1/14/2021,5,81,0,12563,0,9
1/14/2021,5,74,0,6010,0,8
1/14/2021,5,46,0,1363,0,286
1/14/2021,5,67,0,13672,0,178
1/14/2021,5,61,0,5041,0,5
1/14/2021,5,57,0,106,0,10
1/14/2021,5,81,0,2136,0,8.5
1/14/2021,5,39,0,4184,0,5.5
1/14/2021,5,68,1,9061,0,46
1/14/2021,5,58,0,122,0,68
1/14/2021,5,64,0,12477,0,30
1/14/2021,5,50,0,2162,0,20
1/14/2021,5,47,0,2595,0,105.5
1/14/2021,5,51,0,988,0,3
1/14/2021,5,49,0,649,0,100
1/14/2021,5,56,0,857,1,20
1/14/2021,5,79,0,709,0,10
1/14/2021,5,63,0,4237,0,280
1/14/2021,5,47,0,2485,0,77
1/14/2021,5,46,1,2156,1,6.25
1/14/2021,5,53,0,2245,0,180
1/14/2021,5,45,0,779,1,5
1/14/2021,5,52,0,6378,0,73
1/14/2021,5,74,1,5574,0,2
1/14/2021,5,41,0,4028,0,264
1/14/2021,5,35,0,1210,1,1000
1/14/2021,5,37,0,2361,1,114
1/14/2021,5,37,0,357,0,71
1/14/2021,5,23,0,1337,0,115.5
1/14/2021,5,58,0,1556,0,50
1/14/2021,5,64,0,1097,0,1
1/14/2021,5,70,0,855,0,11
1/14/2021,5,53,0,942,0,53
1/14/2021,5,23,0,444,1,25
1/14/2021,5,45,0,82,0,5
1/14/2021,5,60,0,5052,0,9
1/14/2021,5,39,0,3917,0,34
1/14/2021,5,71,0,10947,0,0.5
1/14/2021,5,80,0,5052,0,18
1/14/2021,5,63,0,4068,0,3
1/14/2021,5,62,0,5573,0,15
1/14/2021,5,73,0,7734,0,108
1/14/2021,5,78,0,13387,0,43
1/14/2021,5,26,0,83,1,396
1/14/2021,5,57,0,279,0,24
1/14/2021,5,60,0,13021,0,62
1/14/2021,5,59,0,3727,0,5
1/14/2021,5,36,0,2284,0,10
1/14/2021,5,68,0,5303,0,472
1/14/2021,5,25,0,1745,0,5
1/14/2021,5,24,1,1533,0,2
1/14/2021,5,51,0,6580,0,10
1/14/2021,5,45,0,197,0,238
1/14/2021,5,52,0,1594,0,661.5
1/14/2021,5,68,0,11457,0,188.57
1/14/2021,5,56,0,418,0,0.5
1/14/2021,5,63,0,6146,0,1
1/14/2021,5,49,0,788,1,10
1/14/2021,5,59,0,3012,0,116
1/14/2021,5,70,0,3217,0,36
1/14/2021,5,68,0,14713,0,104.5
1/14/2021,5,29,0,1933,0,50
1/14/2021,5,61,0,5697,0,20
1/14/2021,5,64,0,13267,0,53
1/14/2021,5,38,0,4596,0,278.5
1/14/2021,5,67,0,295,0,179
1/14/2021,5,49,0,1182,1,5
1/14/2021,5,49,0,1378,0,142.5
1/14/2021,5,69,0,1962,0,77.33
1/14/2021,5,27,0,619,0,159.23
1/14/2021,5,70,0,870,1,10
1/14/2021,5,48,0,2678,0,15
1/14/2021,5,32,1,2546,0,118
1/14/2021,5,40,0,1366,0,99
1/14/2021,5,60,0,1509,0,125.5
1/14/2021,5,47,0,2540,0,100
1/14/2021,5,60,0,2878,0,80
1/14/2021,5,59,0,7393,0,10
1/14/2021,5,55,0,2412,0,50
1/14/2021,5,40,0,85,0,77.5
1/14/2021,5,47,0,3618,0,10
1/14/2021,5,51,0,26,1,225
1/14/2021,5,43,0,2282,0,325.5
1/14/2021,5,48,0,2266,0,4
1/14/2021,5,40,0,1401,0,25
1/14/2021,5,61,0,1314,0,10
1/14/2021,5,58,0,1903,0,5
1/14/2021,5,61,0,495,0,51
1/14/2021,5,25,0,1036,1,390
1/14/2021,5,49,0,3197,0,1250.5
1/14/2021,5,40,0,2992,0,102
1/14/2021,5,66,0,1069,0,16
1/14/2021,5,47,0,3853,1,264
1/14/2021,5,49,0,803,0,289.5
1/14/2021,5,62,0,11630,0,692
1/14/2021,5,64,0,8743,0,70.5
1/14/2021,5,36,0,4398,0,100
1/14/2021,5,67,0,9799,0,43
1/14/2021,5,37,0,2378,0,48
1/14/2021,5,38,0,103,1,10
1/14/2021,5,29,1,1583,0,2
1/14/2021,5,61,0,9926,0,590
1/14/2021,5,63,1,6418,0,11
1/14/2021,5,71,0,6590,0,10
1/14/2021,5,30,0,950,0,136
1/14/2021,5,49,0,605,0,866.81
1/14/2021,5,21,0,49,1,5
1/14/2021,5,77,0,2989,0,30
1/14/2021,5,60,0,1041,0,1134
1/14/2021,5,67,0,14716,0,268
1/14/2021,5,65,0,6615,0,15
1/14/2021,5,64,0,2862,0,60
1/14/2021,5,43,0,2664,0,301
1/14/2021,5,59,0,104,0,54
1/14/2021,5,47,0,2628,0,10
1/14/2021,5,47,0,1386,0,200
1/14/2021,5,48,0,2483,0,30
1/14/2021,5,64,0,1030,0,53.5
1/14/2021,5,63,0,1546,0,33
1/14/2021,5,68,0,7752,0,1
1/14/2021,5,53,1,3574,0,105
1/14/2021,5,62,0,928,0,204
1/14/2021,5,68,1,4716,0,43
1/14/2021,5,51,0,8008,0,1580
1/14/2021,5,55,0,8175,0,1
1/14/2021,5,35,0,572,0,534.83
1/14/2021,5,60,0,3693,0,17
1/14/2021,5,52,0,6992,0,90
1/14/2021,5,75,0,16253,0,5
1/14/2021,5,22,0,293,0,3
1/14/2021,5,52,0,7000,0,50
1/14/2021,5,55,0,11556,0,40
1/14/2021,5,83,1,1480,0,80
1/14/2021,5,64,0,12522,0,2.5
1/14/2021,5,52,0,7920,0,45.5
1/14/2021,5,59,1,3929,0,18
1/14/2021,5,57,0,11359,0,12
1/14/2021,5,62,0,755,0,5
1/14/2021,5,52,0,1734,0,377
1/14/2021,5,64,0,3183,0,0.5
1/14/2021,5,54,0,3353,0,81
1/14/2021,5,29,0,115,1,200
1/14/2021,5,44,0,4081,0,50
1/14/2021,5,45,0,1149,0,141
1/14/2021,5,63,0,2669,0,104.5
1/14/2021,5,30,1,3750,0,5
1/14/2021,5,34,0,2273,0,850
1/14/2021,5,57,0,2371,0,160
1/14/2021,5,46,0,821,0,20
1/14/2021,5,60,0,914,0,17
1/14/2021,5,71,0,1831,0,310
1/14/2021,5,57,1,1952,0,96
1/14/2021,5,28,0,795,1,50
1/14/2021,5,51,1,1184,0,40
1/14/2021,5,32,1,4596,0,25
1/14/2021,5,51,0,5368,0,560
1/14/2021,5,62,0,14293,0,10
1/14/2021,5,40,1,82,0,1
1/14/2021,5,53,0,12285,0,34
1/14/2021,5,46,0,3886,0,618.5
1/14/2021,5,33,0,3050,0,1400
1/14/2021,5,68,0,4091,0,14
1/14/2021,5,78,0,5041,0,4
1/14/2021,5,59,0,5109,0,128
1/14/2021,5,34,0,1768,0,13
1/14/2021,5,20,0,113,1,250
1/14/2021,5,81,0,4374,0,970
1/14/2021,5,35,1,3219,0,310
1/14/2021,5,46,0,3870,0,79
1/14/2021,5,58,1,3512,0,43
1/14/2021,5,46,0,326,1,50
1/14/2021,5,34,0,1652,0,46
1/14/2021,5,26,0,801,0,1191
1/14/2021,5,42,0,1175,0,452.5
1/14/2021,5,73,1,3190,0,8
1/14/2021,5,74,0,810,1,150
1/14/2021,5,24,0,802,0,46
1/14/2021,5,63,0,6642,0,300
1/14/2021,5,65,0,5046,0,54
1/14/2021,5,53,0,3593,0,356.5
1/14/2021,5,60,0,8396,0,55.05
1/14/2021,5,45,0,3423,0,625
1/14/2021,5,38,0,1987,0,601
1/14/2021,5,81,0,8021,1,517
1/14/2021,5,52,0,2071,0,10
1/14/2021,5,30,0,2750,1,89
1/14/2021,5,66,0,1568,0,313
1/14/2021,5,50,0,5921,0,50
1/14/2021,5,60,1,3882,0,8.5
1/14/2021,5,61,0,11059,0,15
1/14/2021,5,54,0,389,0,27
1/14/2021,5,50,0,2810,0,3
1/14/2021,5,33,0,2,0,885
1/14/2021,5,76,0,10255,0,40
1/14/2021,5,68,0,8100,0,2
1/14/2021,5,62,0,2408,0,219
1/14/2021,5,33,0,2069,0,80
1/14/2021,5,35,0,1278,0,1089
1/14/2021,5,55,0,1532,0,1318.5
1/14/2021,5,65,1,3314,0,85
1/14/2021,5,67,0,5808,0,40
1/14/2021,5,59,0,328,1,2
1/14/2021,5,60,1,1556,0,110
1/14/2021,5,61,0,1398,0,370
1/14/2021,5,42,1,2666,0,16
1/14/2021,5,34,0,1569,0,19
1/14/2021,5,60,0,4373,0,62
1/14/2021,5,25,0,85,0,60
1/14/2021,5,75,1,4201,0,68.5
1/14/2021,5,49,0,3032,0,20
1/14/2021,5,47,0,4833,0,100
1/14/2021,5,23,0,93,1,230
1/14/2021,5,52,0,124,0,19
1/14/2021,5,53,1,1749,0,35
1/14/2021,5,73,1,6345,0,4.5
1/14/2021,5,52,0,1954,1,286.66
1/14/2021,5,61,0,5709,0,57.5
1/14/2021,5,68,0,2695,0,41
1/14/2021,5,33,0,1171,0,50
1/14/2021,5,40,0,1536,0,14
1/14/2021,5,64,0,8414,0,17.5
1/14/2021,5,42,0,265,0,80
1/14/2021,5,56,0,315,0,143.4
1/14/2021,5,33,0,1146,0,150
1/14/2021,5,71,0,11220,0,4
1/14/2021,5,43,0,544,1,100
1/14/2021,5,45,0,589,0,20
1/14/2021,5,56,0,2434,0,50
1/14/2021,5,62,0,1129,0,20.5
1/14/2021,5,62,0,231,0,88
1/14/2021,5,69,0,1917,0,130
1/14/2021,5,33,0,1317,0,40.5
1/14/2021,5,49,0,2634,0,53
1/14/2021,5,76,1,12823,0,53
1/14/2021,5,43,0,4002,0,49.5
1/14/2021,5,55,0,211,0,22
1/14/2021,5,51,0,2531,0,212
1/14/2021,5,39,0,3567,0,1000
1/14/2021,5,68,0,5043,0,470
1/14/2021,5,47,0,423,0,10
1/14/2021,5,61,1,268,0,59
1/14/2021,5,66,0,1800,0,25
1/14/2021,5,37,0,1852,0,55
1/14/2021,5,35,0,2723,0,24.5
1/14/2021,5,75,0,14672,0,19.5
1/14/2021,5,29,0,26,1,20
1/14/2021,5,70,0,1009,0,160
1/14/2021,5,29,0,938,0,47.5
1/14/2021,5,51,0,1016,0,68
1/14/2021,5,82,0,301,0,4
1/14/2021,5,55,0,1544,0,16
1/14/2021,5,79,0,289,0,32
1/14/2021,5,44,0,5669,0,57
1/14/2021,5,74,0,867,0,42
1/14/2021,5,61,0,566,0,63.5
1/14/2021,5,28,0,2003,0,60
1/14/2021,5,72,0,271,0,106
1/14/2021,5,52,0,1166,0,1030
1/14/2021,5,74,0,509,0,89.5
1/14/2021,5,55,1,3463,0,38
1/14/2021,5,44,1,1839,0,4
1/14/2021,5,68,0,2935,0,10
1/14/2021,5,33,0,541,0,10
1/14/2021,5,66,0,1867,0,30
1/14/2021,5,34,0,72,0,600
1/14/2021,5,77,0,1903,0,17
1/14/2021,5,31,0,1559,0,40
1/14/2021,5,61,0,3162,0,20
1/14/2021,5,61,0,1047,1,36
1/14/2021,5,69,0,6545,0,10
1/14/2021,5,69,0,11017,0,1
1/14/2021,5,42,0,3939,0,20.5
1/14/2021,5,31,0,714,0,588.5
1/14/2021,5,38,0,2672,0,50
1/14/2021,5,49,0,202,0,20
1/14/2021,5,52,1,1522,0,23
1/14/2021,5,54,0,487,0,2
1/14/2021,5,53,0,3666,0,39
1/14/2021,5,36,0,127,1,27
1/14/2021,5,70,0,246,0,19
1/14/2021,5,67,0,2679,0,80
1/14/2021,5,60,0,798,0,8
1/14/2021,5,50,0,411,0,450
1/14/2021,5,62,0,2758,0,3
1/14/2021,5,64,0,1755,0,160
1/14/2021,5,35,0,276,0,80
1/14/2021,5,35,0,1177,0,10
1/14/2021,5,73,1,13842,0,1.5
1/14/2021,5,50,0,7302,0,198
1/14/2021,5,53,0,369,0,33
1/14/2021,5,58,0,1622,0,10
1/14/2021,5,62,0,11735,0,30
1/14/2021,5,54,0,5194,0,17
1/14/2021,5,40,0,1139,0,500
1/14/2021,5,30,0,667,0,41
1/14/2021,5,56,0,1736,0,200
1/14/2021,5,61,0,2030,0,28
1/14/2021,5,60,0,8052,0,259.5
1/14/2021,5,37,0,1638,0,72.16
1/14/2021,5,46,0,2636,0,99
1/14/2021,5,76,0,8438,0,5
1/14/2021,5,55,0,942,0,6
1/14/2021,5,76,1,7521,0,31
1/14/2021,5,48,0,261,0,5
1/14/2021,5,69,0,5989,0,152.5
1/14/2021,5,61,0,6037,0,1000
1/14/2021,5,52,1,3159,0,157
1/14/2021,5,72,1,3116,0,20
1/14/2021,5,43,0,2989,0,210
1/14/2021,5,58,1,893,0,530
1/14/2021,5,74,0,2806,0,1000
1/14/2021,5,38,0,3466,0,32
1/14/2021,5,67,1,1179,0,36
1/14/2021,5,75,0,14492,0,141
1/14/2021,5,70,1,264,0,89.5
1/14/2021,5,34,0,5440,0,34
1/14/2021,5,36,0,3723,0,700
1/14/2021,5,48,1,3506,0,7
1/14/2021,5,61,0,1232,0,126.5
1/14/2021,5,70,0,2389,0,126.5
1/14/2021,5,22,0,781,0,15
1/14/2021,5,57,0,297,0,10
1/14/2021,5,48,0,2219,0,10
1/14/2021,5,61,1,271,0,60
1/14/2021,5,60,0,7727,0,122.5
1/14/2021,5,33,1,814,0,30
1/14/2021,5,56,0,292,0,10
1/14/2021,5,25,0,108,1,50
1/14/2021,5,60,0,3209,0,110
1/14/2021,5,43,0,3131,0,40
1/14/2021,5,69,1,2991,0,20
1/14/2021,5,54,0,146,0,12.5
1/14/2021,5,60,0,2567,0,240
1/14/2021,5,31,0,104,1,15
1/14/2021,5,77,1,3017,0,16.5
1/14/2021,5,75,1,8592,0,26
1/14/2021,5,80,0,292,0,9.5
1/14/2021,5,65,0,3743,1,124
1/14/2021,5,36,0,2633,0,10
1/14/2021,5,32,0,497,0,70
1/14/2021,5,64,0,4095,0,40
1/14/2021,5,49,0,2065,0,56.5
1/14/2021,5,34,0,4027,0,40
1/14/2021,5,63,0,1552,0,134
1/14/2021,5,64,0,7544,0,414
1/14/2021,5,20,0,204,0,18
1/14/2021,5,62,0,3309,0,100
1/14/2021,5,53,1,4415,0,89.5
1/14/2021,5,61,1,6698,0,43.5
1/14/2021,5,67,0,9614,0,591
1/14/2021,5,52,0,1972,0,12.5
1/14/2021,5,64,0,16214,0,95
1/14/2021,5,32,0,35,1,130
1/14/2021,5,72,0,2665,0,716
1/14/2021,5,65,0,13254,0,4
1/14/2021,5,71,0,1769,0,3
1/14/2021,5,38,0,1181,0,18
1/14/2021,5,69,1,1471,0,91
1/14/2021,5,56,0,2264,0,12
1/14/2021,5,63,0,697,0,15
1/14/2021,5,62,0,9592,0,40
1/14/2021,5,78,0,244,0,69
1/14/2021,5,32,0,2651,0,25
1/14/2021,5,66,0,358,1,620
1/14/2021,5,38,1,1995,1,200
1/14/2021,5,62,0,2974,1,45
1/14/2021,5,61,0,7201,0,4
1/14/2021,5,51,0,1039,0,20
1/14/2021,5,69,0,7230,0,431
1/14/2021,5,48,0,2001,0,1.5
1/14/2021,5,63,0,1512,0,123.5
1/14/2021,5,45,0,1683,0,25
1/14/2021,5,43,0,1401,0,305
1/14/2021,5,42,0,2272,0,8
1/14/2021,5,51,0,145,0,100
1/14/2021,5,67,0,293,0,65
1/14/2021,5,58,0,539,1,12
1/14/2021,5,69,0,954,0,20
1/14/2021,5,75,1,6044,0,40
1/14/2021,5,72,0,245,0,25
1/14/2021,5,49,1,566,0,27
1/14/2021,5,55,0,1594,0,260
1/14/2021,5,71,0,14637,0,42
1/14/2021,5,56,0,985,0,50
1/14/2021,5,51,0,1252,0,271
1/14/2021,5,51,0,172,0,40
1/14/2021,5,60,1,850,0,119
1/14/2021,5,72,0,207,0,15
1/14/2021,5,82,0,7012,0,61.5
1/14/2021,5,58,0,7820,0,100
1/14/2021,5,48,0,2483,0,115
1/14/2021,5,60,1,265,0,4
1/14/2021,5,67,0,3290,0,1816
1/14/2021,5,73,0,15017,0,70
1/14/2021,5,54,0,5970,0,55
1/14/2021,5,59,0,12796,0,359
1/14/2021,5,48,0,6456,0,199
1/14/2021,5,62,0,618,0,64
1/14/2021,5,68,0,1706,0,10
1/14/2021,5,36,0,105,0,20
1/14/2021,5,63,0,6740,0,107.5
1/14/2021,5,66,0,12509,0,63.5
1/14/2021,5,66,0,3070,0,12
1/14/2021,5,70,0,397,0,61
1/14/2021,5,75,0,324,0,85
1/14/2021,5,69,1,6169,0,1019.59
1/14/2021,5,71,0,14055,0,813
1/14/2021,5,50,0,7805,0,10
1/14/2021,5,34,0,66,0,130
1/14/2021,5,60,0,6953,0,93
1/14/2021,5,66,0,2601,0,30
1/14/2021,5,61,0,421,0,41
1/14/2021,5,25,0,28,0,25
1/14/2021,5,37,1,2630,0,8
1/14/2021,5,66,0,6821,0,59
1/14/2021,5,65,0,12563,0,155
1/14/2021,5,51,0,8003,0,20
1/14/2021,5,42,0,942,1,40
1/14/2021,5,75,0,3648,0,80
1/14/2021,5,49,0,1874,0,5
1/14/2021,5,54,0,6289,0,253.5
1/14/2021,5,57,0,1484,0,5
1/14/2021,5,31,0,1264,0,4201
1/14/2021,5,61,0,5272,0,20
1/14/2021,5,60,0,1275,0,330
1/14/2021,5,78,0,5688,0,33.5
1/14/2021,5,59,0,1371,0,41
1/14/2021,5,50,0,73,0,7
1/14/2021,5,55,1,11324,0,59
1/14/2021,5,70,0,2246,0,15
1/14/2021,5,42,0,867,0,150
1/14/2021,5,65,0,2123,0,67
1/14/2021,5,65,0,7701,0,24
1/14/2021,5,45,0,1824,0,16
1/14/2021,5,28,0,2949,0,50
1/14/2021,5,64,0,2509,0,34
1/14/2021,5,20,0,72,0,14
1/14/2021,5,49,0,1405,1,108
1/14/2021,5,78,1,8080,0,1640
1/14/2021,5,52,0,477,0,23
1/14/2021,5,68,0,4099,0,36.5
1/14/2021,5,49,0,46,0,5
1/14/2021,5,75,0,13687,0,41
1/14/2021,5,50,1,3712,0,5
1/14/2021,5,31,0,2407,0,12
1/14/2021,5,26,0,2083,0,5
1/14/2021,5,51,0,817,0,135
1/14/2021,5,40,0,1983,0,50
1/14/2021,5,64,0,10985,0,13
1/14/2021,5,32,0,3863,0,70
1/14/2021,5,59,1,4892,0,1
1/14/2021,5,86,0,5207,0,10
1/14/2021,5,26,0,1759,0,24
1/14/2021,5,64,0,1986,0,8300
1/14/2021,5,34,0,2447,0,55
1/14/2021,5,65,0,2183,0,5
1/14/2021,5,31,1,1968,0,232.1
1/14/2021,5,75,0,251,0,1
1/14/2021,5,32,0,1195,0,1
1/14/2021,5,47,0,12,0,12.5
1/14/2021,5,49,0,7988,0,239.51
1/14/2021,5,33,0,163,0,84
1/14/2021,5,46,0,6301,0,79.66
1/14/2021,5,56,0,3619,0,34
1/14/2021,5,54,0,6096,0,97.5
1/14/2021,5,43,0,3616,0,21
1/14/2021,5,58,0,3379,0,54
1/14/2021,5,54,0,3005,0,518.5
1/14/2021,5,43,1,1258,0,20
1/14/2021,5,74,0,2508,0,582
1/14/2021,5,70,0,3990,0,4.5
1/14/2021,5,69,0,2649,0,60
1/14/2021,5,54,0,8417,0,15
1/14/2021,5,44,0,167,0,5
1/14/2021,5,36,0,1895,0,30
1/14/2021,5,61,0,1581,0,570
1/14/2021,5,37,0,636,0,32
1/14/2021,5,75,0,279,0,8
1/14/2021,5,79,0,1317,0,563
1/14/2021,5,31,0,419,1,37
1/14/2021,5,44,0,1850,1,60
1/14/2021,5,55,0,7689,0,97.16
1/14/2021,5,25,0,454,0,20
1/14/2021,5,63,0,11157,0,65
1/14/2021,5,74,0,15497,0,25
1/14/2021,5,58,0,72,0,10
1/14/2021,5,82,0,5342,0,5
1/14/2021,5,57,0,1677,0,5.5
1/14/2021,5,84,0,822,0,9
1/14/2021,5,70,1,5866,0,22.11
1/14/2021,5,32,0,1447,0,10
1/14/2021,5,65,0,5619,0,97.5
1/14/2021,5,45,0,6271,0,701.5
1/14/2021,5,38,1,2510,0,185.5
1/14/2021,5,30,0,76,0,1095
1/14/2021,5,71,0,4927,0,1
1/14/2021,5,52,0,1538,0,15
1/14/2021,5,70,0,7974,1,20
1/14/2021,5,31,0,757,0,50
1/14/2021,5,61,0,1076,0,5
1/14/2021,5,71,0,3520,0,15
1/14/2021,5,74,0,9444,0,49
1/14/2021,5,45,0,1900,0,14
1/14/2021,5,73,1,14727,0,24
1/14/2021,5,71,0,1793,0,412
1/14/2021,5,28,0,1243,0,58
1/14/2021,5,64,0,859,0,13.5
1/14/2021,5,64,0,244,0,64
1/14/2021,5,52,0,2815,0,75
1/14/2021,5,79,0,58,0,41
1/14/2021,5,54,1,1606,0,348.5
1/14/2021,5,67,0,2049,0,156
1/14/2021,5,25,0,1559,0,50
1/14/2021,5,38,0,5193,0,20
1/14/2021,5,68,0,1767,0,9
1/14/2021,5,50,1,1644,0,260.2
1/14/2021,5,36,0,442,0,122
1/14/2021,5,76,0,1749,0,32
1/14/2021,5,59,0,6051,0,50
1/14/2021,5,68,0,10045,0,30
1/14/2021,5,50,0,7055,0,20
1/14/2021,5,71,0,293,0,17
1/14/2021,5,62,0,8871,0,543.5
1/14/2021,5,39,0,2826,0,40
1/14/2021,5,64,0,14147,0,117
1/14/2021,5,76,0,8610,0,249
1/14/2021,5,33,0,404,1,323
1/14/2021,5,37,0,2134,0,5
1/14/2021,5,48,1,2268,0,1
1/14/2021,5,55,0,1586,0,12
1/14/2021,5,66,0,114,1,3.5
1/14/2021,5,57,0,9155,0,7.5
1/14/2021,5,25,0,1701,0,180
1/14/2021,5,37,0,3176,0,55
1/14/2021,5,32,0,3461,0,2480
1/14/2021,5,71,0,4479,0,30
1/14/2021,5,30,0,3032,0,35
1/14/2021,5,58,0,2189,0,6
1/14/2021,5,91,0,14989,0,172.5
1/14/2021,5,56,0,286,0,16
1/14/2021,5,80,0,7518,0,25
1/14/2021,5,47,0,244,1,50
